tweet id,text,created at
1.00122E+18,"Have you bought the ticket for the hype train? 🔜🚅
#PokemonSwitch #PokémonDirect #PokémonLetsGoPikachu #PokémonLetsGoEevee #hypetrain #Nintendo #GameFreak #Pokémon",2018-05-28 21:34:07+00:00
1.0012E+18,@MartiBennett @JoeMerrick do you two believe there is going to be a Pokemon Direct this week for #PokemonLetsGoPikachu #PokemonLetsGoEevee,2018-05-28 20:51:00+00:00
1.0012E+18,@ActualAero do you think the pokemon lets go eevee and lets go pikachu is fake,2018-05-28 20:40:26+00:00
1.0012E+18,I liked a @YouTube video https://t.co/lPSqaHoy8o POKEMON LETS GO ANNOUNCEMENT AT E3?! NINTENDO SWITCH NEWS,2018-05-28 20:30:52+00:00
1.00119E+18,Did the new #PokemonLetsGo get revealed yet?,2018-05-28 20:02:03+00:00
1.00118E+18,"Lost my breath
It's happening #PokemonLetsGoEevee  #PokemonYou #PokemonMe https://t.co/ydJeDB2A2A",2018-05-28 19:14:01+00:00
1.00118E+18,"Pokémon Let's GO! Eevee HYPE

~ Eevee set to receive a Normal-type Eeveelution to be placed next to Eevee in the NEW UPDATED Kanto Pokédex. 

~ We were told ""Eeveelution"" is not what you expect.

~ Eeveelution is set for Pokémon Movie: Everyone's Story
#PokemonLetsGO #Leaks #Gen8 https://t.co/F4Y10yxzLg",2018-05-28 19:01:01+00:00
1.00118E+18,"Rare Pokemon Center Monthly Pikachu June 2005
For more information check
https://t.co/tHsVcSKDG7
Buy on Amazon :: https://t.co/ozhalV9SSJ
buy on Ebay :: https://t.co/UeRDbW48Xu
#Pokemon #PokemonCenter #Pikachu #rare #Plush #PokemonGO #PokemonLetsGo https://t.co/x619bzrmDT",2018-05-28 19:00:26+00:00
1.00117E+18,@MegaPKMXY @pokejungle @ActualAero @JoeMerrick lmao pokemon lets go is just a rumor,2018-05-28 18:15:20+00:00
1.00116E+18,"Pokemon Lets Go Hitler, Pokemon Lets Go Mussolini. https://t.co/xJEihGCWlr",2018-05-28 17:54:36+00:00
1.00115E+18,"Let’s get the party started! #WeWantPokemonDirect #PokemonLetsGoPikachu 
#PokemonLetsGoEevee https://t.co/7XmnRchGzG",2018-05-28 17:25:19+00:00
1.00115E+18,I liked a @YouTube video https://t.co/FEoOVttD7n ALL Pokémon Lets GO Pikachu/Eevee SWITCH RUMORS &amp; LEAKS (so far),2018-05-28 17:13:48+00:00
1.00115E+18,@mana_chan__ Do you believe the #PokemonLetsGo rumors for #NintendoSwitch  ? 🤔,2018-05-28 17:08:23+00:00
1.00115E+18,"If the new Pokémon Switch games are truly based on Kanto, then I can't wait to see this buff ting #PokemonSwitch #PokemonLetsGoPikachu #PokemonLetsGoEevee https://t.co/EIiKDjkdyP",2018-05-28 17:02:15+00:00
1.00115E+18,Wait❄ #PokemonLetsGo https://t.co/xNI0fkxbOb,2018-05-28 17:00:19+00:00
1.00115E+18,"I'm all into the Pokemon Lets Go Pikachu/Eevee roumors and leaks oops.

I have been watching a lot of 
RuffledRowlit's (@Rigpop420 ) vids on the topic and how could I NOT doodle a Ruffled Rowlet https://t.co/dlB1rSwhfW",2018-05-28 16:59:32+00:00
1.00115E+18,"#NintendoDirect for #PokemonSwitch. When for you?
#PokemonLetsGo 
#PokemonLetsGoPikachu 
#PokemonLetsGoEevee",2018-05-28 16:58:22+00:00
